gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-42_S8.bam
"AKR7A3"	32
"AKR7L"	40
"AKT1"	1551
"AKT1S1"	310
"AKT2"	1222
"AKT3"	12415
"AKTIP"	1287
"ALAD"	1318
"ALAS1"	1108
"ALAS2"	17
"ALB"	30
"ALCAM"	3239
"ALDH16A1"	90
"ALDH18A1"	691
"ALDH1A1"	734
"ALDH1A2"	106
"ALDH1A3"	193
"ALDH1B1"	284
"ALDH1L1"	1369
"ALDH1L1-AS1"	1
"ALDH1L1-AS2"	61
"ALDH1L2"	621
"ALDH2"	2687
"ALDH3A1"	5
"ALDH3A2"	1575
"ALDH3B1"	28
"ALDH3B2"	0
"ALDH4A1"	1029
"ALDH5A1"	3132
"ALDH6A1"	3158
"ALDH7A1"	1540
"ALDH8A1"	117
"ALDH9A1"	941
"ALDOA"	22307
"ALDOB"	7
"ALDOC"	13582
"ALG1"	307
"ALG10"	145
"ALG10B"	471
"ALG11"	324
"ALG12"	234
"ALG13"	948
"ALG14"	137
"ALG1L"	15
"ALG1L2"	13
"ALG1L9P"	256
"ALG2"	384
"ALG3"	100
"ALG5"	221
"ALG6"	171
"ALG8"	312
"ALG9"	854
"ALK"	244
"ALKAL1"	1
"ALKAL2"	1
"ALKBH1"	199
"ALKBH2"	120
"ALKBH3"	321
"ALKBH3-AS1"	0
"ALKBH4"	295
"ALKBH5"	2672
"ALKBH6"	223
"ALKBH7"	218
"ALKBH8"	395
"ALLC"	3
"ALMS1"	3906
"ALMS1-IT1"	47
"ALMS1P1"	70
"ALOX12"	5
"ALOX12-AS1"	31
"ALOX12B"	44
"ALOX12P2"	155
"ALOX15"	4
"ALOX15B"	11
"ALOX15P1"	14
"ALOX5"	108
"ALOX5AP"	56
"ALOXE3"	52
"ALPI"	0
"ALPK1"	143
"ALPK2"	8
"ALPK3"	302
"ALPL"	213
"ALPP"	0
"ALPPL2"	0
"ALS2"	3019
"ALS2CL"	351
"ALS2CR12"	186
"ALX1"	2
"ALX3"	3
"ALX4"	2
"ALYREF"	269
"AMACR"	288
"AMBN"	0
"AMBP"	0
"AMBRA1"	1402
"AMD1"	2893
"AMDHD1"	5
"AMDHD2"	213
"AMELX"	0
"AMELY"	0
"AMER1"	499
"AMER2"	6906
"AMER3"	1418
"AMFR"	2998
"AMH"	35
"AMHR2"	0
"AMIGO1"	2400
"AMIGO2"	80
"AMIGO3"	27
"AMMECR1"	263
"AMMECR1L"	412
"AMN"	2
"AMN1"	952
"AMOT"	2591
"AMOTL1"	1530
"AMOTL2"	1434
"AMPD1"	1
"AMPD2"	2355
"AMPD3"	641
"AMPH"	5058
"AMT"	238
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	41
"AMY2B"	980
"AMZ1"	375
"AMZ2"	1463
"AMZ2P1"	444
"ANAPC1"	1896
"ANAPC10"	225
"ANAPC11"	271
"ANAPC13"	649
"ANAPC15"	317
"ANAPC16"	503
"ANAPC1P1"	3
"ANAPC2"	508
"ANAPC4"	661
"ANAPC5"	2174
"ANAPC7"	916
"ANG"	8
"ANGEL1"	974
"ANGEL2"	1179
"ANGPT1"	49
"ANGPT2"	27
"ANGPT4"	5
"ANGPTL1"	43
"ANGPTL2"	170
"ANGPTL3"	0
"ANGPTL4"	252
"ANGPTL5"	4
"ANGPTL6"	10
"ANGPTL7"	6
"ANGPTL8"	6
"ANHX"	0
"ANK1"	1334
"ANK2"	51019
"ANK3"	21423
"ANKAR"	371
"ANKDD1A"	453
"ANKDD1B"	29
"ANKEF1"	76
"ANKFN1"	53
"ANKFY1"	2314
"ANKH"	4148
"ANKHD1"	1507
"ANKHD1-EIF4EBP3"	1442
"ANKIB1"	3209
"ANKK1"	9
"ANKLE1"	27
"ANKLE2"	1102
"ANKMY1"	357
"ANKMY2"	1483
"ANKRA2"	257
"ANKRD1"	5
"ANKRD10"	1296
"ANKRD11"	4126
"ANKRD12"	6877
"ANKRD13A"	859
"ANKRD13B"	561
"ANKRD13C"	1590
"ANKRD13D"	603
"ANKRD16"	369
"ANKRD17"	7436
"ANKRD18A"	342
"ANKRD18B"	382
"ANKRD18CP"	461
"ANKRD18DP"	78
"ANKRD19P"	383
"ANKRD2"	59
"ANKRD20A1"	39
"ANKRD20A11P"	74
"ANKRD20A12P"	92
"ANKRD20A19P"	23
"ANKRD20A2"	21
"ANKRD20A3"	102
"ANKRD20A4"	50
"ANKRD20A4-ANKRD20A20P"	621
"ANKRD20A5P"	205
"ANKRD20A8P"	79
"ANKRD20A9P"	54
"ANKRD22"	14
"ANKRD23"	204
"ANKRD24"	1332
"ANKRD26"	2265
"ANKRD26P1"	7
"ANKRD26P3"	32
"ANKRD27"	949
"ANKRD28"	2033
"ANKRD29"	421
"ANKRD30A"	9
"ANKRD30B"	389
"ANKRD30BL"	3909
"ANKRD30BP2"	15
"ANKRD30BP3"	1
"ANKRD31"	82
"ANKRD33"	2
"ANKRD33B"	2292
"ANKRD34A"	477
"ANKRD34B"	30
"ANKRD34C"	335
"ANKRD34C-AS1"	64
"ANKRD35"	218
"ANKRD36"	4962
"ANKRD36B"	1307
"ANKRD36BP1"	0
"ANKRD36BP2"	618
"ANKRD36C"	3671
"ANKRD37"	134
"ANKRD39"	204
"ANKRD40"	2341
"ANKRD42"	1032
"ANKRD44"	683
"ANKRD44-IT1"	39
"ANKRD45"	144
"ANKRD46"	1838
"ANKRD49"	213
"ANKRD50"	1492
"ANKRD52"	2059
"ANKRD53"	2
"ANKRD54"	424
"ANKRD55"	41
"ANKRD6"	901
"ANKRD60"	0
"ANKRD61"	2
"ANKRD62"	115
"ANKRD62P1-PARP4P3"	11
"ANKRD63"	49
"ANKRD65"	298
"ANKRD66"	8
"ANKRD7"	56
"ANKRD9"	586
"ANKS1A"	1278
"ANKS1B"	6938
"ANKS3"	308
"ANKS4B"	1
"ANKS6"	646
"ANKUB1"	4
"ANKZF1"	841
"ANLN"	1496
"ANO1"	71
"ANO1-AS2"	0
"ANO10"	665
"ANO2"	99
"ANO3"	1674
"ANO4"	981
"ANO5"	2130
"ANO6"	524
"ANO7"	22
"ANO8"	650
"ANO9"	0
"ANOS1"	700
"ANP32A"	1728
"ANP32A-IT1"	143
"ANP32AP1"	0
"ANP32B"	397
"ANP32C"	39
"ANP32D"	8
"ANP32E"	1364
"ANPEP"	17
"ANTXR1"	878
"ANTXR2"	102
"ANTXRL"	1
"ANTXRLP1"	0
"ANXA1"	145
"ANXA10"	0
"ANXA11"	2272
"ANXA13"	2
"ANXA2"	119
"ANXA2P1"	1
"ANXA2P2"	0
"ANXA2P3"	31
"ANXA2R"	12
"ANXA3"	209
"ANXA4"	276
"ANXA5"	903
"ANXA6"	8124
"ANXA7"	2108
"ANXA8"	2
"ANXA8L1"	1
"ANXA9"	4
"AOAH"	107
"AOAH-IT1"	2
"AOC1"	0
"AOC2"	89
"AOC3"	23
"AOC4P"	0
"AOX1"	34
"AOX3P-AOX2P"	2
"AP1AR"	712
"AP1B1"	3219
"AP1B1P1"	0
"AP1G1"	2935
"AP1G2"	976
"AP1M1"	1283
"AP1M2"	6
"AP1S1"	1168
"AP1S2"	787
"AP1S3"	106
"AP2A1"	3875
"AP2A2"	3836
"AP2B1"	10929
"AP2M1"	8550
"AP2S1"	805
"AP3B1"	889
"AP3B2"	3707
"AP3D1"	4037
"AP3M1"	818
"AP3M2"	2535
"AP3S1"	1183
"AP3S2"	878
"AP4B1"	619
"AP4B1-AS1"	6
"AP4E1"	477
"AP4M1"	145
"AP4S1"	750
"AP5B1"	840
"AP5M1"	1474
"AP5S1"	192
"AP5Z1"	392
"APAF1"	543
"APBA1"	4983
"APBA2"	5823
"APBA3"	126
"APBB1"	6567
"APBB1IP"	142
"APBB2"	2623
"APBB3"	645
"APC"	15973
"APC2"	4335
"APCDD1"	778
"APCDD1L"	0
"APCDD1L-AS1"	11
"APCS"	0
"APEH"	1029
"APELA"	1
"APEX1"	1021
"APEX2"	119
"APH1A"	608
"APH1B"	672
"API5"	2581
"APIP"	253
"APLF"	324
"APLN"	152
"APLNR"	107
"APLP1"	9579
"APLP2"	12625
"APMAP"	2007
"APOA1"	9
"APOA1-AS"	0
"APOA2"	3
"APOA4"	0
"APOA5"	2
"APOB"	64
"APOBEC1"	1
"APOBEC2"	1
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	2
"APOBEC3B-AS1"	0
"APOBEC3C"	10
"APOBEC3D"	5
"APOBEC3F"	13
"APOBEC3G"	12
"APOBEC3H"	0
"APOBEC4"	1
"APOBR"	17
"APOC1"	48
"APOC1P1"	0
"APOC2"	35
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	35
"APOD"	1818
"APOE"	4523
"APOF"	0
"APOH"	0
"APOL1"	27
"APOL2"	1559
"APOL3"	50
"APOL4"	14
"APOL5"	2
"APOL6"	266
"APOLD1"	1240
"APOM"	9
"APOO"	441
"APOOL"	920
"APOOP5"	0
"APOPT1"	356
"APP"	32813
"APPBP2"	2593
"APPL1"	2452
"APPL2"	907
"APRT"	163
"APTR"	105
"APTX"	517
"AQP1"	120
"AQP10"	0
"AQP11"	106
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	7
"AQP4"	10019
"AQP4-AS1"	105
"AQP5"	8
"AQP6"	20
"AQP7"	13
"AQP7P1"	83
"AQP7P3"	10
"AQP8"	3
"AQP9"	57
"AQR"	1414
"AR"	136
"ARAF"	289
"ARAP1"	930
"ARAP1-AS2"	1
"ARAP2"	5446
"ARAP3"	394
"ARC"	142
"ARCN1"	2466
"AREG"	2
"AREL1"	1456
"ARF1"	4972
"ARF3"	8570
"ARF4"	943
"ARF4-AS1"	10
"ARF5"	1720
"ARF6"	718
"ARFGAP1"	1367
"ARFGAP2"	2188
"ARFGAP3"	560
"ARFGEF1"	3110
"ARFGEF2"	5163
"ARFGEF3"	10772
"ARFIP1"	423
"ARFIP2"	1007
"ARFRP1"	479
"ARG1"	9
"ARG2"	205
"ARGFX"	1
"ARGFXP2"	2
"ARGLU1"	2495
"ARHGAP1"	1282
"ARHGAP10"	437
"ARHGAP11A"	50
"ARHGAP11B"	7
"ARHGAP12"	2198
"ARHGAP15"	24
"ARHGAP17"	689
"ARHGAP18"	249
"ARHGAP19"	257
"ARHGAP19-SLIT1"	176
"ARHGAP20"	1561
"ARHGAP21"	14444
"ARHGAP22"	400
"ARHGAP22-IT1"	36
"ARHGAP23"	2383
"ARHGAP24"	295
"ARHGAP25"	134
"ARHGAP26"	7379
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	69
"ARHGAP27"	241
"ARHGAP27P1"	191
"ARHGAP27P1-BPTFP1-KPNA2P3"	520
"ARHGAP27P2"	8
"ARHGAP28"	72
"ARHGAP29"	1146
"ARHGAP30"	39
"ARHGAP31"	1061
"ARHGAP31-AS1"	1
"ARHGAP32"	14096
"ARHGAP33"	630
"ARHGAP35"	8229
"ARHGAP36"	35
"ARHGAP39"	761
"ARHGAP4"	138
"ARHGAP40"	2
"ARHGAP42"	311
"ARHGAP44"	2059
"ARHGAP45"	141
"ARHGAP5"	10274
"ARHGAP5-AS1"	77
"ARHGAP6"	196
"ARHGAP8"	16
"ARHGAP9"	123
"ARHGDIA"	2040
"ARHGDIB"	183
"ARHGDIG"	1311
"ARHGEF1"	350
"ARHGEF10"	833
"ARHGEF10L"	775
"ARHGEF11"	4091
"ARHGEF12"	13111
"ARHGEF15"	52
"ARHGEF16"	14
"ARHGEF17"	2721
"ARHGEF18"	993
"ARHGEF19"	18
"ARHGEF2"	3694
"ARHGEF25"	2202
"ARHGEF26"	755
"ARHGEF26-AS1"	170
"ARHGEF28"	814
"ARHGEF3"	2256
"ARHGEF3-AS1"	0
"ARHGEF33"	222
"ARHGEF34P"	1
"ARHGEF35"	4
"ARHGEF37"	641
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	13
"ARHGEF4"	4253
"ARHGEF40"	543
"ARHGEF5"	7
"ARHGEF6"	990
"ARHGEF7"	5654
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	28
"ARHGEF9"	8461
"ARHGEF9-IT1"	22
"ARID1A"	2654
"ARID1B"	2892
"ARID2"	1207
"ARID3A"	86
"ARID3B"	154
"ARID3C"	21
"ARID4A"	1932
"ARID4B"	2321
"ARID5A"	214
"ARID5B"	3005
"ARIH1"	2644
"ARIH2"	1919
"ARIH2OS"	39
"ARL1"	1926
"ARL10"	474
"ARL11"	14
"ARL13A"	0
"ARL13B"	314
"ARL14"	0
"ARL14EP"	772
"ARL14EPL"	0
"ARL15"	541
"ARL16"	298
"ARL17A"	571
"ARL17B"	244
"ARL2"	910
"ARL2-SNX15"	545
"ARL2BP"	849
"ARL3"	1280
"ARL4A"	881
"ARL4C"	1665
"ARL4D"	145
"ARL5A"	1040
"ARL5B"	1047
"ARL5C"	1
"ARL6"	800
"ARL6IP1"	8656
"ARL6IP4"	1241
"ARL6IP5"	2826
"ARL6IP6"	165
"ARL8A"	1235
"ARL8B"	4079
"ARL9"	12
"ARMC1"	1385
"ARMC10"	670
"ARMC12"	13
"ARMC2"	552
"ARMC2-AS1"	0
"ARMC3"	32
"ARMC4"	51
"ARMC4P1"	9
"ARMC5"	304
"ARMC6"	346
"ARMC7"	151
"ARMC8"	1637
"ARMC9"	854
"ARMCX1"	680
"ARMCX2"	1223
"ARMCX3"	2707
"ARMCX4"	1828
"ARMCX5"	549
"ARMCX5-GPRASP2"	3471
"ARMCX6"	224
"ARMS2"	1
"ARMT1"	394
"ARNT"	1248
"ARNT2"	11620
"ARNTL"	1221
"ARNTL2"	907
"ARNTL2-AS1"	0
"ARPC1A"	1406
"ARPC1B"	130
"ARPC2"	2247
"ARPC3"	1078
"ARPC4"	1104
"ARPC4-TTLL3"	488
"ARPC5"	909
"ARPC5L"	743
"ARPIN"	714
"ARPP19"	10346
"ARPP21"	4623
"ARR3"	0
"ARRB1"	6054
"ARRB2"	844
"ARRDC1"	205
"ARRDC1-AS1"	146
"ARRDC2"	536
"ARRDC3"	1505
"ARRDC3-AS1"	23
"ARRDC4"	542
"ARRDC5"	8
"ARSA"	556
"ARSB"	495
"ARSD"	203
"ARSD-AS1"	2
"ARSE"	20
"ARSF"	28
"ARSG"	488
"ARSH"	0
"ARSI"	24
"ARSJ"	199
"ARSK"	219
"ART1"	2
"ART3"	145
"ART4"	0
"ART5"	3
"ARTN"	10
"ARV1"	456
"ARVCF"	477
"ARX"	296
"AS-PTPRE"	0
"AS3MT"	122
"ASAH1"	1978
"ASAH2"	51
"ASAH2B"	231
"ASAP1"	2835
"ASAP1-IT1"	74
"ASAP1-IT2"	46
"ASAP2"	1513
"ASAP3"	528
"ASB1"	1656
"ASB10"	0
"ASB11"	1
"ASB12"	5
"ASB13"	520
"ASB14"	0
"ASB15"	0
"ASB16"	2
"ASB16-AS1"	51
"ASB17"	0
"ASB18"	5
"ASB2"	89
"ASB3"	594
"ASB4"	44
"ASB5"	19
"ASB6"	706
"ASB7"	435
"ASB8"	688
"ASB9"	0
