gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-23_S5.bam
"ACAD8"	684
"ACAD9"	937
"ACADL"	72
"ACADM"	1342
"ACADS"	207
"ACADSB"	1923
"ACADVL"	2409
"ACAN"	162
"ACAP1"	20
"ACAP2"	2377
"ACAP3"	2066
"ACAT1"	1271
"ACAT2"	903
"ACBD3"	1121
"ACBD3-AS1"	0
"ACBD4"	264
"ACBD5"	2121
"ACBD6"	619
"ACBD7"	2651
"ACBD7-DCLRE1CP1"	90
"ACCS"	111
"ACCSL"	3
"ACD"	246
"ACE"	199
"ACE2"	4
"ACER1"	2
"ACER2"	273
"ACER3"	1610
"ACHE"	400
"ACIN1"	2181
"ACKR1"	413
"ACKR2"	27
"ACKR3"	233
"ACKR4"	0
"ACLY"	3467
"ACMSD"	0
"ACO1"	1175
"ACO2"	6763
"ACOD1"	0
"ACOT1"	101
"ACOT11"	407
"ACOT12"	5
"ACOT13"	669
"ACOT2"	253
"ACOT4"	62
"ACOT6"	4
"ACOT7"	2187
"ACOT8"	430
"ACOT9"	763
"ACOX1"	3744
"ACOX2"	62
"ACOX3"	641
"ACOXL"	0
"ACOXL-AS1"	12
"ACP1"	1583
"ACP2"	635
"ACP4"	0
"ACP5"	5
"ACP6"	265
"ACP7"	35
"ACPP"	7
"ACR"	3
"ACRBP"	10
"ACRV1"	26
"ACSBG1"	1739
"ACSBG2"	4
"ACSF2"	120
"ACSF3"	367
"ACSL1"	1581
"ACSL3"	9494
"ACSL4"	3373
"ACSL5"	458
"ACSL6"	7183
"ACSM1"	7
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	5
"ACSM4"	0
"ACSM5"	34
"ACSM6"	0
"ACSS1"	1043
"ACSS2"	782
"ACSS3"	827
"ACTA1"	17
"ACTA2"	662
"ACTA2-AS1"	262
"ACTB"	33532
"ACTBL2"	0
"ACTC1"	12
"ACTG1"	15306
"ACTG1P17"	5
"ACTG1P20"	67
"ACTG1P4"	185
"ACTG2"	72
"ACTL10"	4
"ACTL6A"	139
"ACTL6B"	717
"ACTL7A"	0
"ACTL7B"	1
"ACTL8"	5
"ACTL9"	0
"ACTN1"	3238
"ACTN1-AS1"	1
"ACTN2"	1783
"ACTN3"	2
"ACTN4"	3659
"ACTR10"	1759
"ACTR1A"	3995
"ACTR1B"	2692
"ACTR2"	7703
"ACTR3"	3091
"ACTR3B"	1085
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	451
"ACTR5"	285
"ACTR6"	1057
"ACTR8"	1199
"ACTRT1"	3
"ACTRT2"	0
"ACTRT3"	52
"ACVR1"	491
"ACVR1B"	1909
"ACVR1C"	1132
"ACVR2A"	1195
"ACVR2B"	1478
"ACVR2B-AS1"	39
"ACVRL1"	428
"ACY1"	74
"ACY3"	21
"ACYP1"	229
"ACYP2"	685
"ADA"	66
"ADA2"	187
"ADAD1"	0
"ADAD2"	19
"ADAL"	467
"ADAM10"	2910
"ADAM11"	1881
"ADAM12"	96
"ADAM15"	955
"ADAM17"	1186
"ADAM18"	0
"ADAM19"	436
"ADAM1A"	320
"ADAM2"	0
"ADAM20"	321
"ADAM20P1"	256
"ADAM21"	22
"ADAM21P1"	3
"ADAM22"	10193
"ADAM23"	5146
"ADAM28"	181
"ADAM29"	7
"ADAM30"	0
"ADAM32"	351
"ADAM33"	100
"ADAM3A"	0
"ADAM3B"	4
"ADAM5"	7
"ADAM6"	0
"ADAM7"	0
"ADAM8"	54
"ADAM9"	1857
"ADAMDEC1"	0
"ADAMTS1"	2529
"ADAMTS10"	442
"ADAMTS12"	26
"ADAMTS13"	238
"ADAMTS14"	43
"ADAMTS15"	31
"ADAMTS16"	152
"ADAMTS17"	240
"ADAMTS18"	11
"ADAMTS19"	231
"ADAMTS19-AS1"	5
"ADAMTS2"	131
"ADAMTS20"	18
"ADAMTS3"	416
"ADAMTS4"	972
"ADAMTS5"	93
"ADAMTS6"	170
"ADAMTS7"	21
"ADAMTS7P1"	56
"ADAMTS8"	362
"ADAMTS9"	1622
"ADAMTS9-AS1"	4
"ADAMTS9-AS2"	153
"ADAMTSL1"	155
"ADAMTSL2"	386
"ADAMTSL3"	263
"ADAMTSL4"	22
"ADAMTSL4-AS1"	26
"ADAMTSL5"	10
"ADAP1"	1704
"ADAP2"	94
"ADAR"	10621
"ADARB1"	2035
"ADARB2"	1016
"ADARB2-AS1"	4
"ADAT1"	794
"ADAT2"	247
"ADAT3"	21
"ADCK1"	231
"ADCK2"	574
"ADCK5"	122
"ADCY1"	16855
"ADCY10"	64
"ADCY10P1"	224
"ADCY2"	5365
"ADCY3"	1788
"ADCY4"	98
"ADCY5"	2114
"ADCY6"	1174
"ADCY7"	366
"ADCY8"	725
"ADCY9"	1580
"ADCYAP1"	349
"ADCYAP1R1"	4747
"ADD1"	9055
"ADD2"	5465
"ADD3"	7893
"ADD3-AS1"	33
"ADGB"	4
"ADGRA1"	790
"ADGRA1-AS1"	8
"ADGRA2"	319
"ADGRA3"	1520
"ADGRB1"	1458
"ADGRB2"	4575
"ADGRB3"	8988
"ADGRD1"	109
"ADGRD1-AS1"	0
"ADGRE1"	7
"ADGRE2"	96
"ADGRE3"	2
"ADGRE4P"	2
"ADGRE5"	112
"ADGRF1"	0
"ADGRF2"	2
"ADGRF3"	27
"ADGRF4"	2
"ADGRF5"	1249
"ADGRG1"	2031
"ADGRG2"	11
"ADGRG3"	10
"ADGRG4"	5
"ADGRG5"	4
"ADGRG6"	163
"ADGRG7"	463
"ADGRL1"	5493
"ADGRL2"	5254
"ADGRL3"	8887
"ADGRL3-AS1"	0
"ADGRL4"	251
"ADGRV1"	11570
"ADH1A"	1
"ADH1B"	114
"ADH1C"	3
"ADH4"	0
"ADH5"	2060
"ADH6"	0
"ADH7"	0
"ADHFE1"	408
"ADI1"	978
"ADIG"	2
"ADIPOQ"	2
"ADIPOQ-AS1"	1
"ADIPOR1"	1470
"ADIPOR2"	2198
"ADIRF"	392
"ADK"	716
"ADM"	136
"ADM2"	1
"ADM5"	14
"ADNP"	3438
"ADNP-AS1"	10
"ADNP2"	1082
"ADO"	1487
"ADORA1"	1034
"ADORA2A"	37
"ADORA2A-AS1"	3
"ADORA2B"	193
"ADORA3"	53
"ADPGK"	571
"ADPGK-AS1"	12
"ADPRH"	67
"ADPRHL1"	198
"ADPRHL2"	336
"ADPRM"	163
"ADRA1A"	940
"ADRA1B"	210
"ADRA1D"	61
"ADRA2A"	110
"ADRA2B"	5
"ADRA2C"	76
"ADRB1"	452
"ADRB2"	99
"ADRB3"	10
"ADRM1"	655
"ADSL"	495
"ADSS"	1640
"ADSSL1"	60
"ADTRP"	68
"AEBP1"	715
"AEBP2"	1866
"AEN"	243
"AES"	5731
"AFAP1"	1410
"AFAP1-AS1"	22
"AFAP1L1"	123
"AFAP1L2"	753
"AFDN"	4219
"AFDN-DT"	12
"AFF1"	2254
"AFF1-AS1"	63
"AFF2"	1613
"AFF3"	3089
"AFF4"	7559
"AFG1L"	527
"AFG3L1P"	267
"AFG3L2"	2305
"AFM"	0
"AFMID"	416
"AFP"	10
"AFTPH"	2587
"AGA"	236
"AGAP1"	6876
"AGAP1-IT1"	29
"AGAP11"	59
"AGAP12P"	97
"AGAP2"	5758
"AGAP2-AS1"	7
"AGAP3"	2513
"AGAP4"	237
"AGAP5"	112
"AGAP6"	328
"AGAP7P"	90
"AGAP9"	48
"AGBL1"	41
"AGBL1-AS1"	0
"AGBL2"	11
"AGBL3"	142
"AGBL4"	755
"AGBL4-IT1"	80
"AGBL5"	314
"AGBL5-AS1"	1
"AGER"	19
"AGFG1"	4163
"AGFG2"	726
"AGGF1"	2212
"AGK"	1336
"AGL"	2389
"AGMAT"	94
"AGMO"	8
"AGO1"	2623
"AGO2"	3568
"AGO3"	1038
"AGO4"	1423
"AGPAT1"	1348
"AGPAT2"	127
"AGPAT3"	3987
"AGPAT4"	2449
"AGPAT4-IT1"	106
"AGPAT5"	1582
"AGPS"	2149
"AGR2"	0
"AGR3"	0
"AGRN"	1196
"AGRP"	0
"AGT"	3332
"AGTPBP1"	5318
"AGTR1"	4
"AGTR2"	0
"AGTRAP"	82
"AGXT"	0
"AGXT2"	0
"AHCTF1"	3696
"AHCTF1P1"	19
"AHCY"	922
"AHCYL1"	12889
"AHCYL2"	3128
"AHDC1"	902
"AHI1"	5578
"AHNAK"	16811
"AHNAK2"	4692
"AHR"	1000
"AHRR"	133
"AHSA1"	2417
"AHSA2P"	1177
"AHSG"	6
"AHSP"	1
"AICDA"	0
"AIDA"	1784
"AIF1"	158
"AIF1L"	1463
"AIFM1"	521
"AIFM2"	232
"AIFM3"	1228
"AIG1"	1062
"AIM2"	6
"AIMP1"	745
"AIMP2"	217
"AIP"	539
"AIPL1"	0
"AIRE"	22
"AIRN"	8
"AJAP1"	1104
"AJM1"	183
"AJUBA"	22
"AK1"	808
"AK2"	1248
"AK3"	1373
"AK4"	3044
"AK5"	9756
"AK6"	425
"AK7"	89
"AK8"	53
"AK9"	812
"AKAIN1"	66
"AKAP1"	1711
"AKAP10"	2323
"AKAP11"	19821
"AKAP12"	13086
"AKAP13"	3002
"AKAP14"	2
"AKAP17A"	247
"AKAP2"	1475
"AKAP3"	42
"AKAP4"	0
"AKAP5"	2644
"AKAP6"	14662
"AKAP7"	829
"AKAP8"	587
"AKAP8L"	1193
"AKAP9"	9551
"AKIP1"	271
"AKIRIN1"	1953
"AKIRIN2"	676
"AKNA"	462
"AKNAD1"	3
"AKR1A1"	636
"AKR1B1"	1091
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	108
"AKR1C2"	98
"AKR1C3"	98
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	0
"AKR1D1"	0
"AKR1E2"	228
"AKR7A2"	715
"AKR7A2P1"	5
"AKR7A3"	49
"AKR7L"	35
"AKT1"	1498
"AKT1S1"	252
"AKT2"	1030
"AKT3"	15915
"AKTIP"	1865
"ALAD"	1584
"ALAS1"	1216
"ALAS2"	8
"ALB"	19
"ALCAM"	3687
"ALDH16A1"	140
"ALDH18A1"	909
"ALDH1A1"	1067
"ALDH1A2"	73
"ALDH1A3"	358
"ALDH1B1"	383
"ALDH1L1"	1809
"ALDH1L1-AS1"	3
"ALDH1L1-AS2"	48
"ALDH1L2"	534
"ALDH2"	3649
"ALDH3A1"	5
"ALDH3A2"	2459
"ALDH3B1"	35
"ALDH3B2"	0
"ALDH4A1"	1462
"ALDH5A1"	3301
"ALDH6A1"	5331
"ALDH7A1"	2102
"ALDH8A1"	143
"ALDH9A1"	1585
"ALDOA"	17536
"ALDOB"	12
"ALDOC"	15707
"ALG1"	339
"ALG10"	215
"ALG10B"	757
"ALG11"	496
"ALG12"	277
"ALG13"	1178
"ALG14"	126
"ALG1L"	47
"ALG1L2"	18
"ALG1L9P"	223
"ALG2"	521
"ALG3"	146
"ALG5"	263
"ALG6"	290
"ALG8"	431
"ALG9"	1096
"ALK"	253
"ALKAL1"	2
"ALKAL2"	15
"ALKBH1"	257
"ALKBH2"	169
"ALKBH3"	384
"ALKBH3-AS1"	0
"ALKBH4"	280
"ALKBH5"	2878
"ALKBH6"	195
"ALKBH7"	235
"ALKBH8"	446
"ALLC"	32
"ALMS1"	5120
"ALMS1-IT1"	56
"ALMS1P1"	94
"ALOX12"	1
"ALOX12-AS1"	38
"ALOX12B"	37
"ALOX12P2"	130
"ALOX15"	4
"ALOX15B"	24
"ALOX15P1"	20
"ALOX5"	134
"ALOX5AP"	98
"ALOXE3"	48
"ALPI"	2
"ALPK1"	174
"ALPK2"	3
"ALPK3"	245
"ALPL"	366
"ALPP"	0
"ALPPL2"	0
"ALS2"	3347
"ALS2CL"	586
"ALS2CR12"	220
"ALX1"	2
"ALX3"	7
"ALX4"	12
"ALYREF"	324
"AMACR"	333
"AMBN"	0
"AMBP"	1
"AMBRA1"	1451
"AMD1"	4700
"AMDHD1"	13
"AMDHD2"	213
"AMELX"	0
"AMELY"	0
"AMER1"	506
"AMER2"	7862
"AMER3"	1416
"AMFR"	3084
"AMH"	20
"AMHR2"	0
"AMIGO1"	2892
"AMIGO2"	142
"AMIGO3"	32
"AMMECR1"	343
"AMMECR1L"	572
"AMN"	1
"AMN1"	1237
"AMOT"	3034
"AMOTL1"	1397
"AMOTL2"	1291
"AMPD1"	0
"AMPD2"	2141
"AMPD3"	528
"AMPH"	5044
"AMT"	246
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	37
"AMY2B"	1453
"AMZ1"	260
"AMZ2"	1891
"AMZ2P1"	632
"ANAPC1"	2512
"ANAPC10"	354
"ANAPC11"	432
"ANAPC13"	827
"ANAPC15"	297
"ANAPC16"	781
"ANAPC1P1"	3
"ANAPC2"	484
"ANAPC4"	1025
"ANAPC5"	2692
"ANAPC7"	1310
"ANG"	15
"ANGEL1"	1058
"ANGEL2"	1863
"ANGPT1"	145
"ANGPT2"	138
"ANGPT4"	4
"ANGPTL1"	54
"ANGPTL2"	165
"ANGPTL3"	0
"ANGPTL4"	1202
"ANGPTL5"	9
"ANGPTL6"	14
"ANGPTL7"	2
"ANGPTL8"	4
"ANHX"	1
"ANK1"	1272
"ANK2"	55986
"ANK3"	22838
"ANKAR"	530
"ANKDD1A"	454
"ANKDD1B"	32
"ANKEF1"	98
"ANKFN1"	75
"ANKFY1"	3053
"ANKH"	4645
"ANKHD1"	1789
"ANKHD1-EIF4EBP3"	1688
"ANKIB1"	4003
"ANKK1"	9
"ANKLE1"	18
"ANKLE2"	1347
"ANKMY1"	238
"ANKMY2"	1625
"ANKRA2"	346
"ANKRD1"	8
"ANKRD10"	1664
"ANKRD11"	3333
"ANKRD12"	9295
"ANKRD13A"	749
"ANKRD13B"	429
"ANKRD13C"	1759
"ANKRD13D"	597
"ANKRD16"	321
"ANKRD17"	8855
"ANKRD18A"	376
"ANKRD18B"	423
"ANKRD18CP"	412
"ANKRD18DP"	64
"ANKRD19P"	329
"ANKRD2"	50
"ANKRD20A1"	58
"ANKRD20A11P"	26
"ANKRD20A12P"	27
"ANKRD20A19P"	29
"ANKRD20A2"	83
"ANKRD20A3"	211
"ANKRD20A4"	71
"ANKRD20A4-ANKRD20A20P"	1195
"ANKRD20A5P"	356
"ANKRD20A8P"	200
"ANKRD20A9P"	70
"ANKRD22"	17
"ANKRD23"	185
"ANKRD24"	1227
"ANKRD26"	3090
"ANKRD26P1"	3
"ANKRD26P3"	191
"ANKRD27"	1144
"ANKRD28"	2853
"ANKRD29"	605
"ANKRD30A"	13
"ANKRD30B"	387
"ANKRD30BL"	2822
"ANKRD30BP2"	11
"ANKRD30BP3"	0
"ANKRD31"	79
"ANKRD33"	0
"ANKRD33B"	2452
"ANKRD34A"	525
"ANKRD34B"	28
"ANKRD34C"	433
"ANKRD34C-AS1"	51
"ANKRD35"	307
"ANKRD36"	5291
"ANKRD36B"	1544
"ANKRD36BP1"	0
"ANKRD36BP2"	700
"ANKRD36C"	4380
"ANKRD37"	178
"ANKRD39"	150
"ANKRD40"	2791
"ANKRD42"	1263
"ANKRD44"	668
"ANKRD44-IT1"	31
"ANKRD45"	171
"ANKRD46"	2181
"ANKRD49"	282
"ANKRD50"	1777
"ANKRD52"	1938
"ANKRD53"	2
"ANKRD54"	412
"ANKRD55"	66
"ANKRD6"	769
"ANKRD60"	0
"ANKRD61"	1
"ANKRD62"	259
"ANKRD62P1-PARP4P3"	27
"ANKRD63"	74
"ANKRD65"	433
"ANKRD66"	0
"ANKRD7"	58
"ANKRD9"	609
"ANKS1A"	1109
"ANKS1B"	7101
"ANKS3"	302
"ANKS4B"	2
"ANKS6"	661
"ANKUB1"	5
"ANKZF1"	644
"ANLN"	2507
"ANO1"	74
"ANO1-AS2"	0
"ANO10"	751
"ANO2"	128
"ANO3"	1765
"ANO4"	1173
"ANO5"	3915
"ANO6"	983
"ANO7"	28
"ANO8"	675
"ANO9"	0
"ANOS1"	1168
"ANP32A"	1746
"ANP32A-IT1"	82
"ANP32AP1"	1
"ANP32B"	341
"ANP32C"	35
"ANP32D"	7
"ANP32E"	1562
"ANPEP"	16
"ANTXR1"	1222
"ANTXR2"	197
"ANTXRL"	0
"ANTXRLP1"	0
"ANXA1"	367
"ANXA10"	0
"ANXA11"	1955
"ANXA13"	2
"ANXA2"	573
"ANXA2P1"	0
"ANXA2P2"	4
"ANXA2P3"	35
"ANXA2R"	13
"ANXA3"	416
"ANXA4"	245
"ANXA5"	1095
"ANXA6"	8410
"ANXA7"	2799
"ANXA8"	3
"ANXA8L1"	0
"ANXA9"	0
"AOAH"	109
"AOAH-IT1"	0
"AOC1"	1
"AOC2"	91
"AOC3"	45
"AOC4P"	1
"AOX1"	65
"AOX3P-AOX2P"	1
"AP1AR"	815
"AP1B1"	3030
"AP1B1P1"	0
"AP1G1"	4465
"AP1G2"	773
"AP1M1"	1442
"AP1M2"	6
"AP1S1"	1318
"AP1S2"	1305
"AP1S3"	109
"AP2A1"	3234
"AP2A2"	3378
"AP2B1"	12974
"AP2M1"	8897
"AP2S1"	1060
"AP3B1"	1187
"AP3B2"	3159
"AP3D1"	3509
"AP3M1"	1258
"AP3M2"	3328
"AP3S1"	1420
"AP3S2"	974
"AP4B1"	766
"AP4B1-AS1"	4
"AP4E1"	788
"AP4M1"	203
"AP4S1"	1068
"AP5B1"	772
"AP5M1"	2048
"AP5S1"	203
"AP5Z1"	359
"APAF1"	654
"APBA1"	4923
"APBA2"	5608
"APBA3"	148
"APBB1"	6798
"APBB1IP"	129
"APBB2"	2760
"APBB3"	725
"APC"	23028
"APC2"	3480
"APCDD1"	600
"APCDD1L"	0
"APCDD1L-AS1"	8
"APCS"	0
"APEH"	1253
"APELA"	0
"APEX1"	688
"APEX2"	150
"APH1A"	776
"APH1B"	867
"API5"	3727
"APIP"	346
"APLF"	474
"APLN"	230
"APLNR"	826
"APLP1"	7561
"APLP2"	11957
"APMAP"	2488
"APOA1"	1
"APOA1-AS"	1
"APOA2"	0
"APOA4"	0
"APOA5"	1
"APOB"	33
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	1
"APOBEC3A_B"	1
"APOBEC3B"	0
"APOBEC3B-AS1"	0
"APOBEC3C"	5
"APOBEC3D"	4
"APOBEC3F"	12
"APOBEC3G"	22
"APOBEC3H"	0
"APOBEC4"	0
"APOBR"	26
"APOC1"	96
"APOC1P1"	3
"APOC2"	53
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	53
"APOD"	2405
"APOE"	5087
"APOF"	0
"APOH"	0
"APOL1"	145
"APOL2"	1776
"APOL3"	130
"APOL4"	196
"APOL5"	3
"APOL6"	937
"APOLD1"	2558
"APOM"	7
"APOO"	625
"APOOL"	1071
"APOOP5"	0
"APOPT1"	389
"APP"	33674
"APPBP2"	3664
"APPL1"	3555
"APPL2"	1113
"APRT"	238
"APTR"	178
"APTX"	675
"AQP1"	568
"AQP10"	0
"AQP11"	148
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	15
"AQP4"	26869
"AQP4-AS1"	164
"AQP5"	25
"AQP6"	23
"AQP7"	13
"AQP7P1"	49
"AQP7P3"	4
"AQP8"	7
"AQP9"	161
"AQR"	2161
"AR"	133
"ARAF"	332
"ARAP1"	809
"ARAP1-AS2"	0
"ARAP2"	7397
"ARAP3"	182
"ARC"	201
"ARCN1"	3329
"AREG"	0
"AREL1"	1661
"ARF1"	4908
"ARF3"	9514
"ARF4"	1405
"ARF4-AS1"	19
"ARF5"	1753
"ARF6"	901
"ARFGAP1"	1420
"ARFGAP2"	2097
"ARFGAP3"	888
"ARFGEF1"	4147
"ARFGEF2"	6217
"ARFGEF3"	11077
"ARFIP1"	670
"ARFIP2"	989
"ARFRP1"	549
"ARG1"	11
"ARG2"	302
"ARGFX"	0
"ARGFXP2"	0
"ARGLU1"	2984
"ARHGAP1"	1042
"ARHGAP10"	601
"ARHGAP11A"	58
"ARHGAP11B"	11
"ARHGAP12"	2589
"ARHGAP15"	45
"ARHGAP17"	405
"ARHGAP18"	261
"ARHGAP19"	323
"ARHGAP19-SLIT1"	144
"ARHGAP20"	1814
"ARHGAP21"	15476
"ARHGAP22"	292
"ARHGAP22-IT1"	21
"ARHGAP23"	1427
"ARHGAP24"	308
"ARHGAP25"	89
"ARHGAP26"	9161
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	64
"ARHGAP27"	243
"ARHGAP27P1"	157
"ARHGAP27P1-BPTFP1-KPNA2P3"	559
"ARHGAP27P2"	12
"ARHGAP28"	104
"ARHGAP29"	1724
"ARHGAP30"	73
"ARHGAP31"	1039
"ARHGAP31-AS1"	0
"ARHGAP32"	15177
"ARHGAP33"	446
"ARHGAP35"	8730
"ARHGAP36"	30
"ARHGAP39"	831
"ARHGAP4"	128
"ARHGAP40"	0
"ARHGAP42"	549
"ARHGAP44"	2047
"ARHGAP45"	155
"ARHGAP5"	15400
"ARHGAP5-AS1"	83
"ARHGAP6"	138
"ARHGAP8"	15
"ARHGAP9"	133
"ARHGDIA"	1302
"ARHGDIB"	246
"ARHGDIG"	1139
"ARHGEF1"	291
"ARHGEF10"	1123
"ARHGEF10L"	766
"ARHGEF11"	4242
"ARHGEF12"	18212
"ARHGEF15"	43
"ARHGEF16"	18
"ARHGEF17"	3232
"ARHGEF18"	1137
"ARHGEF19"	14
"ARHGEF2"	2925
"ARHGEF25"	1869
"ARHGEF26"	892
"ARHGEF26-AS1"	208
"ARHGEF28"	737
"ARHGEF3"	3018
"ARHGEF3-AS1"	0
"ARHGEF33"	280
"ARHGEF34P"	2
"ARHGEF35"	4
"ARHGEF37"	593
"ARHGEF38"	5
"ARHGEF38-IT1"	0
"ARHGEF39"	6
"ARHGEF4"	3332
"ARHGEF40"	577
"ARHGEF5"	17
"ARHGEF6"	1640
"ARHGEF7"	6643
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	31
"ARHGEF9"	8567
"ARHGEF9-IT1"	29
"ARID1A"	2219
"ARID1B"	2596
"ARID2"	1591
"ARID3A"	51
"ARID3B"	108
"ARID3C"	8
"ARID4A"	2299
"ARID4B"	2995
"ARID5A"	464
"ARID5B"	3952
"ARIH1"	3558
"ARIH2"	1946
"ARIH2OS"	28
"ARL1"	2455
"ARL10"	554
"ARL11"	10
"ARL13A"	0
"ARL13B"	403
"ARL14"	0
"ARL14EP"	1226
"ARL14EPL"	0
"ARL15"	596
"ARL16"	335
"ARL17A"	419
"ARL17B"	469
"ARL2"	825
"ARL2-SNX15"	467
"ARL2BP"	1380
"ARL3"	1368
"ARL4A"	1798
"ARL4C"	1874
"ARL4D"	118
"ARL5A"	1235
"ARL5B"	1579
"ARL5C"	3
"ARL6"	1249
"ARL6IP1"	12027
"ARL6IP4"	1303
"ARL6IP5"	3542
"ARL6IP6"	188
"ARL8A"	1066
"ARL8B"	5482
"ARL9"	23
"ARMC1"	1857
"ARMC10"	1044
"ARMC12"	17
"ARMC2"	797
"ARMC2-AS1"	0
"ARMC3"	29
"ARMC4"	33
"ARMC4P1"	5
"ARMC5"	318
"ARMC6"	443
"ARMC7"	136
"ARMC8"	2227
"ARMC9"	995
"ARMCX1"	806
"ARMCX2"	1461
"ARMCX3"	3598
"ARMCX4"	2068
"ARMCX5"	572
"ARMCX5-GPRASP2"	4019
"ARMCX6"	285
"ARMS2"	0
"ARMT1"	760
"ARNT"	1202
"ARNT2"	11284
"ARNTL"	1406
"ARNTL2"	1172
"ARNTL2-AS1"	0
"ARPC1A"	1771
"ARPC1B"	264
"ARPC2"	2265
"ARPC3"	1752
"ARPC4"	1328
"ARPC4-TTLL3"	464
"ARPC5"	1259
"ARPC5L"	944
"ARPIN"	687
"ARPP19"	14803
"ARPP21"	4942
"ARR3"	0
"ARRB1"	5939
"ARRB2"	703
"ARRDC1"	177
"ARRDC1-AS1"	166
"ARRDC2"	565
"ARRDC3"	1969
"ARRDC3-AS1"	25
"ARRDC4"	1154
"ARRDC5"	3
"ARSA"	507
"ARSB"	601
"ARSD"	249
"ARSD-AS1"	5
"ARSE"	42
"ARSF"	80
"ARSG"	320
"ARSH"	1
"ARSI"	88
"ARSJ"	165
"ARSK"	308
"ART1"	3
"ART3"	311
"ART4"	3
"ART5"	5
"ARTN"	16
"ARV1"	411
"ARVCF"	562
"ARX"	191
"AS-PTPRE"	0
"AS3MT"	151
"ASAH1"	2534
"ASAH2"	53
"ASAH2B"	291
"ASAP1"	2970
"ASAP1-IT1"	63
"ASAP1-IT2"	43
"ASAP2"	1646
"ASAP3"	735
"ASB1"	1788
"ASB10"	0
"ASB11"	3
"ASB12"	4
"ASB13"	733
"ASB14"	1
"ASB15"	0
"ASB16"	2
"ASB16-AS1"	67
"ASB17"	0
"ASB18"	6
"ASB2"	189
