gene/TE	/sonas-hs/mhammell/hpc/home/tam/workdir/ALS/regina_samples/BAM/ALS-30_S4.bam
"ABHD11"	280
"ABHD11-AS1"	0
"ABHD12"	2830
"ABHD12B"	156
"ABHD13"	804
"ABHD14A"	653
"ABHD14A-ACY1"	285
"ABHD14B"	284
"ABHD15"	180
"ABHD16A"	1419
"ABHD16B"	0
"ABHD17A"	2624
"ABHD17B"	1207
"ABHD17C"	464
"ABHD18"	578
"ABHD2"	8968
"ABHD3"	236
"ABHD4"	349
"ABHD5"	793
"ABHD6"	1390
"ABHD8"	1946
"ABI1"	2569
"ABI2"	10739
"ABI3"	115
"ABI3BP"	172
"ABL1"	2347
"ABL2"	3961
"ABLIM1"	10387
"ABLIM2"	3094
"ABLIM3"	1845
"ABO"	21
"ABR"	18487
"ABRA"	8
"ABRACL"	191
"ABRAXAS1"	120
"ABRAXAS2"	766
"ABT1"	357
"ABTB1"	1310
"ABTB2"	487
"ACAA1"	1454
"ACAA2"	827
"ACACA"	13392
"ACACB"	1888
"ACAD10"	673
"ACAD11"	871
"ACAD8"	906
"ACAD9"	1406
"ACADL"	51
"ACADM"	1157
"ACADS"	404
"ACADSB"	1899
"ACADVL"	4911
"ACAN"	139
"ACAP1"	33
"ACAP2"	2248
"ACAP3"	4263
"ACAT1"	1220
"ACAT2"	963
"ACBD3"	1240
"ACBD3-AS1"	0
"ACBD4"	551
"ACBD5"	2609
"ACBD6"	741
"ACBD7"	2508
"ACBD7-DCLRE1CP1"	97
"ACCS"	237
"ACCSL"	0
"ACD"	484
"ACE"	288
"ACE2"	17
"ACER1"	5
"ACER2"	286
"ACER3"	2064
"ACHE"	959
"ACIN1"	3382
"ACKR1"	240
"ACKR2"	41
"ACKR3"	179
"ACKR4"	2
"ACLY"	4685
"ACMSD"	0
"ACO1"	1237
"ACO2"	10713
"ACOD1"	0
"ACOT1"	114
"ACOT11"	1193
"ACOT12"	3
"ACOT13"	661
"ACOT2"	329
"ACOT4"	109
"ACOT6"	5
"ACOT7"	3597
"ACOT8"	752
"ACOT9"	705
"ACOX1"	3796
"ACOX2"	114
"ACOX3"	988
"ACOXL"	0
"ACOXL-AS1"	17
"ACP1"	1657
"ACP2"	1209
"ACP4"	1
"ACP5"	31
"ACP6"	447
"ACP7"	90
"ACPP"	16
"ACR"	8
"ACRBP"	21
"ACRV1"	21
"ACSBG1"	2659
"ACSBG2"	3
"ACSF2"	258
"ACSF3"	659
"ACSL1"	2255
"ACSL3"	7036
"ACSL4"	2893
"ACSL5"	236
"ACSL6"	7596
"ACSM1"	10
"ACSM2A"	0
"ACSM2B"	0
"ACSM3"	1
"ACSM4"	0
"ACSM5"	153
"ACSM6"	1
"ACSS1"	2888
"ACSS2"	1318
"ACSS3"	777
"ACTA1"	24
"ACTA2"	184
"ACTA2-AS1"	237
"ACTB"	53848
"ACTBL2"	0
"ACTC1"	28
"ACTG1"	25691
"ACTG1P17"	27
"ACTG1P20"	123
"ACTG1P4"	281
"ACTG2"	4
"ACTL10"	4
"ACTL6A"	180
"ACTL6B"	1212
"ACTL7A"	0
"ACTL7B"	4
"ACTL8"	6
"ACTL9"	0
"ACTN1"	4013
"ACTN1-AS1"	2
"ACTN2"	2913
"ACTN3"	3
"ACTN4"	6241
"ACTR10"	1721
"ACTR1A"	6334
"ACTR1B"	3788
"ACTR2"	7200
"ACTR3"	3191
"ACTR3B"	1136
"ACTR3BP2"	0
"ACTR3BP5"	0
"ACTR3C"	489
"ACTR5"	335
"ACTR6"	816
"ACTR8"	1011
"ACTRT1"	2
"ACTRT2"	0
"ACTRT3"	79
"ACVR1"	614
"ACVR1B"	2508
"ACVR1C"	784
"ACVR2A"	1053
"ACVR2B"	1711
"ACVR2B-AS1"	38
"ACVRL1"	323
"ACY1"	141
"ACY3"	79
"ACYP1"	246
"ACYP2"	987
"ADA"	85
"ADA2"	406
"ADAD1"	1
"ADAD2"	115
"ADAL"	559
"ADAM10"	3343
"ADAM11"	4066
"ADAM12"	121
"ADAM15"	1575
"ADAM17"	1321
"ADAM18"	0
"ADAM19"	841
"ADAM1A"	400
"ADAM2"	0
"ADAM20"	405
"ADAM20P1"	259
"ADAM21"	16
"ADAM21P1"	2
"ADAM22"	8999
"ADAM23"	5702
"ADAM28"	389
"ADAM29"	3
"ADAM30"	0
"ADAM32"	318
"ADAM33"	226
"ADAM3A"	0
"ADAM3B"	4
"ADAM5"	0
"ADAM6"	0
"ADAM7"	1
"ADAM8"	123
"ADAM9"	1880
"ADAMDEC1"	0
"ADAMTS1"	908
"ADAMTS10"	957
"ADAMTS12"	32
"ADAMTS13"	492
"ADAMTS14"	471
"ADAMTS15"	51
"ADAMTS16"	236
"ADAMTS17"	589
"ADAMTS18"	15
"ADAMTS19"	351
"ADAMTS19-AS1"	17
"ADAMTS2"	187
"ADAMTS20"	16
"ADAMTS3"	341
"ADAMTS4"	1706
"ADAMTS5"	87
"ADAMTS6"	143
"ADAMTS7"	86
"ADAMTS7P1"	112
"ADAMTS8"	581
"ADAMTS9"	301
"ADAMTS9-AS1"	14
"ADAMTS9-AS2"	184
"ADAMTSL1"	289
"ADAMTSL2"	844
"ADAMTSL3"	553
"ADAMTSL4"	36
"ADAMTSL4-AS1"	43
"ADAMTSL5"	29
"ADAP1"	3570
"ADAP2"	284
"ADAR"	13536
"ADARB1"	2695
"ADARB2"	1859
"ADARB2-AS1"	29
"ADAT1"	1259
"ADAT2"	284
"ADAT3"	67
"ADCK1"	389
"ADCK2"	1037
"ADCK5"	286
"ADCY1"	28000
"ADCY10"	53
"ADCY10P1"	412
"ADCY2"	7084
"ADCY3"	2577
"ADCY4"	142
"ADCY5"	3765
"ADCY6"	2309
"ADCY7"	682
"ADCY8"	1248
"ADCY9"	2061
"ADCYAP1"	497
"ADCYAP1R1"	7457
"ADD1"	13524
"ADD2"	8259
"ADD3"	8173
"ADD3-AS1"	80
"ADGB"	3
"ADGRA1"	2004
"ADGRA1-AS1"	55
"ADGRA2"	624
"ADGRA3"	2443
"ADGRB1"	3798
"ADGRB2"	9621
"ADGRB3"	9388
"ADGRD1"	112
"ADGRD1-AS1"	0
"ADGRE1"	3
"ADGRE2"	91
"ADGRE3"	3
"ADGRE4P"	33
"ADGRE5"	240
"ADGRF1"	0
"ADGRF2"	13
"ADGRF3"	39
"ADGRF4"	8
"ADGRF5"	1837
"ADGRG1"	3821
"ADGRG2"	8
"ADGRG3"	6
"ADGRG4"	2
"ADGRG5"	17
"ADGRG6"	133
"ADGRG7"	0
"ADGRL1"	11484
"ADGRL2"	4225
"ADGRL3"	8549
"ADGRL3-AS1"	0
"ADGRL4"	172
"ADGRV1"	9488
"ADH1A"	0
"ADH1B"	20
"ADH1C"	1
"ADH4"	0
"ADH5"	1945
"ADH6"	0
"ADH7"	0
"ADHFE1"	634
"ADI1"	1259
"ADIG"	8
"ADIPOQ"	1
"ADIPOQ-AS1"	1
"ADIPOR1"	1813
"ADIPOR2"	2974
"ADIRF"	611
"ADK"	774
"ADM"	109
"ADM2"	4
"ADM5"	25
"ADNP"	3712
"ADNP-AS1"	18
"ADNP2"	1451
"ADO"	1756
"ADORA1"	2350
"ADORA2A"	82
"ADORA2A-AS1"	2
"ADORA2B"	163
"ADORA3"	125
"ADPGK"	764
"ADPGK-AS1"	26
"ADPRH"	80
"ADPRHL1"	254
"ADPRHL2"	530
"ADPRM"	210
"ADRA1A"	1400
"ADRA1B"	508
"ADRA1D"	133
"ADRA2A"	298
"ADRA2B"	29
"ADRA2C"	108
"ADRB1"	477
"ADRB2"	146
"ADRB3"	12
"ADRM1"	1310
"ADSL"	622
"ADSS"	1868
"ADSSL1"	129
"ADTRP"	167
"AEBP1"	1189
"AEBP2"	1648
"AEN"	233
"AES"	9985
"AFAP1"	2037
"AFAP1-AS1"	55
"AFAP1L1"	134
"AFAP1L2"	1025
"AFDN"	5543
"AFDN-DT"	34
"AFF1"	2688
"AFF1-AS1"	114
"AFF2"	1623
"AFF3"	3334
"AFF4"	7305
"AFG1L"	478
"AFG3L1P"	529
"AFG3L2"	2559
"AFM"	0
"AFMID"	700
"AFP"	3
"AFTPH"	2268
"AGA"	355
"AGAP1"	10808
"AGAP1-IT1"	92
"AGAP11"	84
"AGAP12P"	179
"AGAP2"	11782
"AGAP2-AS1"	30
"AGAP3"	4999
"AGAP4"	392
"AGAP5"	171
"AGAP6"	437
"AGAP7P"	35
"AGAP9"	115
"AGBL1"	49
"AGBL1-AS1"	1
"AGBL2"	17
"AGBL3"	133
"AGBL4"	796
"AGBL4-IT1"	59
"AGBL5"	529
"AGBL5-AS1"	2
"AGER"	83
"AGFG1"	4077
"AGFG2"	1089
"AGGF1"	2158
"AGK"	1348
"AGL"	2343
"AGMAT"	151
"AGMO"	10
"AGO1"	3873
"AGO2"	4958
"AGO3"	1413
"AGO4"	1647
"AGPAT1"	2316
"AGPAT2"	181
"AGPAT3"	6004
"AGPAT4"	3623
"AGPAT4-IT1"	347
"AGPAT5"	1751
"AGPS"	1874
"AGR2"	0
"AGR3"	1
"AGRN"	3284
"AGRP"	2
"AGT"	4892
"AGTPBP1"	6275
"AGTR1"	4
"AGTR2"	1
"AGTRAP"	165
"AGXT"	0
"AGXT2"	0
"AHCTF1"	2803
"AHCTF1P1"	8
"AHCY"	1513
"AHCYL1"	12982
"AHCYL2"	3541
"AHDC1"	2616
"AHI1"	4895
"AHNAK"	21731
"AHNAK2"	9123
"AHR"	1023
"AHRR"	227
"AHSA1"	2307
"AHSA2P"	2421
"AHSG"	5
"AHSP"	0
"AICDA"	0
"AIDA"	1822
"AIF1"	195
"AIF1L"	2856
"AIFM1"	684
"AIFM2"	291
"AIFM3"	2214
"AIG1"	1212
"AIM2"	9
"AIMP1"	697
"AIMP2"	285
"AIP"	924
"AIPL1"	2
"AIRE"	66
"AIRN"	6
"AJAP1"	1381
"AJM1"	664
"AJUBA"	39
"AK1"	1553
"AK2"	1661
"AK3"	1552
"AK4"	3818
"AK5"	11376
"AK6"	323
"AK7"	88
"AK8"	95
"AK9"	687
"AKAIN1"	57
"AKAP1"	2290
"AKAP10"	2150
"AKAP11"	18564
"AKAP12"	13157
"AKAP13"	3313
"AKAP14"	2
"AKAP17A"	425
"AKAP2"	1294
"AKAP3"	64
"AKAP4"	0
"AKAP5"	2040
"AKAP6"	17089
"AKAP7"	758
"AKAP8"	839
"AKAP8L"	1858
"AKAP9"	7512
"AKIP1"	358
"AKIRIN1"	2154
"AKIRIN2"	807
"AKNA"	828
"AKNAD1"	11
"AKR1A1"	955
"AKR1B1"	1744
"AKR1B10"	0
"AKR1B15"	0
"AKR1C1"	230
"AKR1C2"	241
"AKR1C3"	169
"AKR1C4"	0
"AKR1C6P"	0
"AKR1C8P"	1
"AKR1D1"	0
"AKR1E2"	266
"AKR7A2"	1177
"AKR7A2P1"	13
"AKR7A3"	95
"AKR7L"	70
"AKT1"	2548
"AKT1S1"	526
"AKT2"	2315
"AKT3"	13922
"AKTIP"	2057
"ALAD"	2944
"ALAS1"	1723
"ALAS2"	0
"ALB"	33
"ALCAM"	4552
"ALDH16A1"	203
"ALDH18A1"	1072
"ALDH1A1"	1424
"ALDH1A2"	124
"ALDH1A3"	404
"ALDH1B1"	474
"ALDH1L1"	2250
"ALDH1L1-AS1"	0
"ALDH1L1-AS2"	80
"ALDH1L2"	591
"ALDH2"	5893
"ALDH3A1"	13
"ALDH3A2"	2194
"ALDH3B1"	100
"ALDH3B2"	0
"ALDH4A1"	2213
"ALDH5A1"	3897
"ALDH6A1"	6329
"ALDH7A1"	2346
"ALDH8A1"	219
"ALDH9A1"	1875
"ALDOA"	31299
"ALDOB"	9
"ALDOC"	23883
"ALG1"	541
"ALG10"	162
"ALG10B"	599
"ALG11"	536
"ALG12"	521
"ALG13"	1241
"ALG14"	179
"ALG1L"	40
"ALG1L2"	41
"ALG1L9P"	291
"ALG2"	578
"ALG3"	246
"ALG5"	318
"ALG6"	269
"ALG8"	362
"ALG9"	1221
"ALK"	524
"ALKAL1"	3
"ALKAL2"	31
"ALKBH1"	231
"ALKBH2"	165
"ALKBH3"	459
"ALKBH3-AS1"	0
"ALKBH4"	398
"ALKBH5"	4262
"ALKBH6"	405
"ALKBH7"	467
"ALKBH8"	495
"ALLC"	1
"ALMS1"	6020
"ALMS1-IT1"	60
"ALMS1P1"	130
"ALOX12"	7
"ALOX12-AS1"	99
"ALOX12B"	35
"ALOX12P2"	300
"ALOX15"	15
"ALOX15B"	17
"ALOX15P1"	38
"ALOX5"	150
"ALOX5AP"	145
"ALOXE3"	60
"ALPI"	0
"ALPK1"	209
"ALPK2"	18
"ALPK3"	440
"ALPL"	272
"ALPP"	0
"ALPPL2"	0
"ALS2"	3416
"ALS2CL"	900
"ALS2CR12"	224
"ALX1"	0
"ALX3"	7
"ALX4"	6
"ALYREF"	505
"AMACR"	219
"AMBN"	2
"AMBP"	0
"AMBRA1"	2241
"AMD1"	4377
"AMDHD1"	19
"AMDHD2"	610
"AMELX"	0
"AMELY"	0
"AMER1"	786
"AMER2"	11621
"AMER3"	1773
"AMFR"	4903
"AMH"	68
"AMHR2"	0
"AMIGO1"	3334
"AMIGO2"	251
"AMIGO3"	58
"AMMECR1"	267
"AMMECR1L"	757
"AMN"	3
"AMN1"	1172
"AMOT"	4355
"AMOTL1"	2724
"AMOTL2"	2954
"AMPD1"	0
"AMPD2"	3720
"AMPD3"	1215
"AMPH"	5445
"AMT"	340
"AMTN"	0
"AMY1A"	0
"AMY1B"	0
"AMY1C"	0
"AMY2A"	41
"AMY2B"	1443
"AMZ1"	746
"AMZ2"	1911
"AMZ2P1"	662
"ANAPC1"	2697
"ANAPC10"	298
"ANAPC11"	670
"ANAPC13"	1073
"ANAPC15"	478
"ANAPC16"	841
"ANAPC1P1"	5
"ANAPC2"	1090
"ANAPC4"	891
"ANAPC5"	3891
"ANAPC7"	1559
"ANG"	14
"ANGEL1"	1692
"ANGEL2"	1483
"ANGPT1"	166
"ANGPT2"	112
"ANGPT4"	15
"ANGPTL1"	74
"ANGPTL2"	348
"ANGPTL3"	0
"ANGPTL4"	413
"ANGPTL5"	1
"ANGPTL6"	37
"ANGPTL7"	8
"ANGPTL8"	4
"ANHX"	0
"ANK1"	2294
"ANK2"	62738
"ANK3"	26910
"ANKAR"	525
"ANKDD1A"	887
"ANKDD1B"	25
"ANKEF1"	100
"ANKFN1"	109
"ANKFY1"	4312
"ANKH"	5928
"ANKHD1"	2258
"ANKHD1-EIF4EBP3"	2150
"ANKIB1"	5348
"ANKK1"	19
"ANKLE1"	50
"ANKLE2"	1790
"ANKMY1"	620
"ANKMY2"	1487
"ANKRA2"	324
"ANKRD1"	2
"ANKRD10"	2020
"ANKRD11"	5352
"ANKRD12"	7621
"ANKRD13A"	1113
"ANKRD13B"	1102
"ANKRD13C"	1850
"ANKRD13D"	1161
"ANKRD16"	460
"ANKRD17"	10080
"ANKRD18A"	1125
"ANKRD18B"	467
"ANKRD18CP"	669
"ANKRD18DP"	184
"ANKRD19P"	618
"ANKRD2"	88
"ANKRD20A1"	52
"ANKRD20A11P"	5
"ANKRD20A12P"	183
"ANKRD20A19P"	31
"ANKRD20A2"	47
"ANKRD20A3"	162
"ANKRD20A4"	95
"ANKRD20A4-ANKRD20A20P"	1138
"ANKRD20A5P"	352
"ANKRD20A8P"	172
"ANKRD20A9P"	38
"ANKRD22"	0
"ANKRD23"	383
"ANKRD24"	1899
"ANKRD26"	2320
"ANKRD26P1"	2
"ANKRD26P3"	115
"ANKRD27"	1649
"ANKRD28"	3408
"ANKRD29"	676
"ANKRD30A"	29
"ANKRD30B"	446
"ANKRD30BL"	16769
"ANKRD30BP2"	12
"ANKRD30BP3"	1
"ANKRD31"	95
"ANKRD33"	3
"ANKRD33B"	3406
"ANKRD34A"	778
"ANKRD34B"	31
"ANKRD34C"	454
"ANKRD34C-AS1"	78
"ANKRD35"	426
"ANKRD36"	3718
"ANKRD36B"	2402
"ANKRD36BP1"	0
"ANKRD36BP2"	547
"ANKRD36C"	4140
"ANKRD37"	187
"ANKRD39"	330
"ANKRD40"	5220
"ANKRD42"	1387
"ANKRD44"	1234
"ANKRD44-IT1"	86
"ANKRD45"	158
"ANKRD46"	2053
"ANKRD49"	215
"ANKRD50"	2120
"ANKRD52"	4144
"ANKRD53"	2
"ANKRD54"	753
"ANKRD55"	108
"ANKRD6"	1029
"ANKRD60"	3
"ANKRD61"	2
"ANKRD62"	183
"ANKRD62P1-PARP4P3"	24
"ANKRD63"	77
"ANKRD65"	543
"ANKRD66"	5
"ANKRD7"	52
"ANKRD9"	1403
"ANKS1A"	2406
"ANKS1B"	7904
"ANKS3"	624
"ANKS4B"	11
"ANKS6"	1407
"ANKUB1"	1
"ANKZF1"	1105
"ANLN"	4697
"ANO1"	102
"ANO1-AS2"	0
"ANO10"	884
"ANO2"	172
"ANO3"	1848
"ANO4"	1672
"ANO5"	3301
"ANO6"	944
"ANO7"	111
"ANO8"	1644
"ANO9"	0
"ANOS1"	1116
"ANP32A"	2450
"ANP32A-IT1"	245
"ANP32AP1"	1
"ANP32B"	615
"ANP32C"	40
"ANP32D"	7
"ANP32E"	1499
"ANPEP"	37
"ANTXR1"	1634
"ANTXR2"	196
"ANTXRL"	2
"ANTXRLP1"	0
"ANXA1"	256
"ANXA10"	0
"ANXA11"	2831
"ANXA13"	10
"ANXA2"	311
"ANXA2P1"	1
"ANXA2P2"	1
"ANXA2P3"	39
"ANXA2R"	27
"ANXA3"	121
"ANXA4"	556
"ANXA5"	1658
"ANXA6"	11077
"ANXA7"	3011
"ANXA8"	0
"ANXA8L1"	10
"ANXA9"	6
"AOAH"	219
"AOAH-IT1"	9
"AOC1"	0
"AOC2"	124
"AOC3"	34
"AOC4P"	2
"AOX1"	108
"AOX3P-AOX2P"	5
"AP1AR"	843
"AP1B1"	5333
"AP1B1P1"	0
"AP1G1"	4615
"AP1G2"	1534
"AP1M1"	2352
"AP1M2"	8
"AP1S1"	1935
"AP1S2"	1327
"AP1S3"	139
"AP2A1"	5665
"AP2A2"	5441
"AP2B1"	15886
"AP2M1"	13796
"AP2S1"	1719
"AP3B1"	1278
"AP3B2"	4644
"AP3D1"	6012
"AP3M1"	1314
"AP3M2"	3352
"AP3S1"	1507
"AP3S2"	1373
"AP4B1"	1034
"AP4B1-AS1"	0
"AP4E1"	779
"AP4M1"	357
"AP4S1"	1107
"AP5B1"	1442
"AP5M1"	1777
"AP5S1"	370
"AP5Z1"	782
"APAF1"	712
"APBA1"	6238
"APBA2"	8578
"APBA3"	293
"APBB1"	12239
"APBB1IP"	307
"APBB2"	3802
"APBB3"	1222
"APC"	20424
"APC2"	8909
"APCDD1"	1151
"APCDD1L"	0
"APCDD1L-AS1"	16
"APCS"	0
"APEH"	2038
"APELA"	0
"APEX1"	1398
"APEX2"	221
"APH1A"	1214
"APH1B"	1042
"API5"	3172
"APIP"	597
"APLF"	580
"APLN"	683
"APLNR"	1444
"APLP1"	18125
"APLP2"	15173
"APMAP"	3132
"APOA1"	4
"APOA1-AS"	1
"APOA2"	1
"APOA4"	0
"APOA5"	1
"APOB"	57
"APOBEC1"	0
"APOBEC2"	0
"APOBEC3A"	0
"APOBEC3A_B"	0
"APOBEC3B"	3
"APOBEC3B-AS1"	1
"APOBEC3C"	38
"APOBEC3D"	9
"APOBEC3F"	38
"APOBEC3G"	38
"APOBEC3H"	1
"APOBEC4"	0
"APOBR"	72
"APOC1"	197
"APOC1P1"	6
"APOC2"	88
"APOC3"	0
"APOC4"	0
"APOC4-APOC2"	89
"APOD"	3055
"APOE"	10480
"APOF"	0
"APOH"	0
"APOL1"	97
"APOL2"	2085
"APOL3"	220
"APOL4"	11
"APOL5"	4
"APOL6"	583
"APOLD1"	892
"APOM"	14
"APOO"	599
"APOOL"	1038
"APOOP5"	0
"APOPT1"	575
"APP"	43698
"APPBP2"	3419
"APPL1"	3260
"APPL2"	1502
"APRT"	401
"APTR"	188
"APTX"	850
"AQP1"	4011
"AQP10"	0
"AQP11"	228
"AQP12A"	0
"AQP12B"	0
"AQP2"	0
"AQP3"	17
"AQP4"	29696
"AQP4-AS1"	207
"AQP5"	22
"AQP6"	63
"AQP7"	24
"AQP7P1"	178
"AQP7P3"	20
"AQP8"	9
"AQP9"	82
"AQR"	1877
"AR"	359
"ARAF"	583
"ARAP1"	2271
"ARAP1-AS2"	0
"ARAP2"	7809
"ARAP3"	536
"ARC"	578
"ARCN1"	3415
"AREG"	1
"AREL1"	2299
"ARF1"	7708
"ARF3"	14011
"ARF4"	1476
"ARF4-AS1"	23
"ARF5"	2361
"ARF6"	1087
"ARFGAP1"	2649
"ARFGAP2"	3532
"ARFGAP3"	901
"ARFGEF1"	3918
"ARFGEF2"	7149
"ARFGEF3"	15148
"ARFIP1"	715
"ARFIP2"	1415
"ARFRP1"	889
"ARG1"	9
"ARG2"	334
"ARGFX"	0
"ARGFXP2"	1
"ARGLU1"	3420
"ARHGAP1"	2263
"ARHGAP10"	635
"ARHGAP11A"	79
"ARHGAP11B"	29
"ARHGAP12"	2467
"ARHGAP15"	59
"ARHGAP17"	795
"ARHGAP18"	256
"ARHGAP19"	418
"ARHGAP19-SLIT1"	296
"ARHGAP20"	1842
"ARHGAP21"	18548
"ARHGAP22"	822
"ARHGAP22-IT1"	60
"ARHGAP23"	5055
"ARHGAP24"	445
"ARHGAP25"	206
"ARHGAP26"	9337
"ARHGAP26-AS1"	0
"ARHGAP26-IT1"	63
"ARHGAP27"	476
"ARHGAP27P1"	429
"ARHGAP27P1-BPTFP1-KPNA2P3"	874
"ARHGAP27P2"	14
"ARHGAP28"	60
"ARHGAP29"	1187
"ARHGAP30"	142
"ARHGAP31"	1629
"ARHGAP31-AS1"	1
"ARHGAP32"	12787
"ARHGAP33"	1495
"ARHGAP35"	12564
"ARHGAP36"	51
"ARHGAP39"	1453
"ARHGAP4"	278
"ARHGAP40"	2
"ARHGAP42"	587
"ARHGAP44"	3330
"ARHGAP45"	225
"ARHGAP5"	13946
"ARHGAP5-AS1"	145
"ARHGAP6"	168
"ARHGAP8"	32
"ARHGAP9"	197
"ARHGDIA"	3509
"ARHGDIB"	383
"ARHGDIG"	2507
"ARHGEF1"	1072
"ARHGEF10"	1582
"ARHGEF10L"	1657
"ARHGEF11"	6658
"ARHGEF12"	17009
"ARHGEF15"	125
"ARHGEF16"	58
"ARHGEF17"	5123
"ARHGEF18"	1910
"ARHGEF19"	32
"ARHGEF2"	5490
"ARHGEF25"	3138
"ARHGEF26"	1211
"ARHGEF26-AS1"	277
"ARHGEF28"	986
"ARHGEF3"	2939
"ARHGEF3-AS1"	0
"ARHGEF33"	231
"ARHGEF34P"	3
"ARHGEF35"	6
"ARHGEF37"	1646
"ARHGEF38"	0
"ARHGEF38-IT1"	0
"ARHGEF39"	7
"ARHGEF4"	7165
"ARHGEF40"	1550
"ARHGEF5"	45
"ARHGEF6"	1891
"ARHGEF7"	8280
"ARHGEF7-AS1"	0
"ARHGEF7-AS2"	35
"ARHGEF9"	10225
"ARHGEF9-IT1"	31
"ARID1A"	4099
"ARID1B"	3986
"ARID2"	1710
"ARID3A"	104
"ARID3B"	263
"ARID3C"	37
"ARID4A"	2085
"ARID4B"	2808
"ARID5A"	236
"ARID5B"	3440
"ARIH1"	3822
"ARIH2"	3295
"ARIH2OS"	43
"ARL1"	2209
"ARL10"	684
"ARL11"	18
"ARL13A"	0
"ARL13B"	359
"ARL14"	0
"ARL14EP"	861
"ARL14EPL"	0
"ARL15"	472
"ARL16"	487
"ARL17A"	1049
"ARL17B"	694
"ARL2"	1495
"ARL2-SNX15"	831
"ARL2BP"	1543
"ARL3"	1719
"ARL4A"	799
"ARL4C"	2754
"ARL4D"	427
"ARL5A"	1192
"ARL5B"	1229
"ARL5C"	7
"ARL6"	965
"ARL6IP1"	13554
"ARL6IP4"	2215
"ARL6IP5"	3823
"ARL6IP6"	326
"ARL8A"	1986
"ARL8B"	5544
"ARL9"	29
"ARMC1"	1695
"ARMC10"	1152
"ARMC12"	35
"ARMC2"	735
"ARMC2-AS1"	0
"ARMC3"	53
"ARMC4"	36
"ARMC4P1"	9
"ARMC5"	633
"ARMC6"	761
"ARMC7"	215
"ARMC8"	2297
"ARMC9"	1192
"ARMCX1"	934
"ARMCX2"	1643
"ARMCX3"	3992
"ARMCX4"	2456
"ARMCX5"	591
"ARMCX5-GPRASP2"	4226
"ARMCX6"	379
"ARMS2"	0
"ARMT1"	593
"ARNT"	1608
"ARNT2"	19690
"ARNTL"	1153
"ARNTL2"	1235
"ARNTL2-AS1"	0
"ARPC1A"	2163
"ARPC1B"	290
"ARPC2"	2757
"ARPC3"	1678
"ARPC4"	2076
"ARPC4-TTLL3"	903
"ARPC5"	1388
"ARPC5L"	1212
"ARPIN"	1166
"ARPP19"	14409
"ARPP21"	4953
"ARR3"	0
"ARRB1"	9878
"ARRB2"	1274
"ARRDC1"	354
"ARRDC1-AS1"	298
"ARRDC2"	1048
"ARRDC3"	1999
"ARRDC3-AS1"	36
"ARRDC4"	1644
"ARRDC5"	8
"ARSA"	1158
"ARSB"	587
"ARSD"	528
"ARSD-AS1"	7
"ARSE"	72
"ARSF"	103
"ARSG"	534
"ARSH"	2
"ARSI"	99
"ARSJ"	199
"ARSK"	208
"ART1"	0
"ART3"	266
"ART4"	1
"ART5"	3
"ARTN"	10
"ARV1"	534
"ARVCF"	970
"ARX"	350
"AS-PTPRE"	0
"AS3MT"	129
"ASAH1"	3189
"ASAH2"	35
"ASAH2B"	277
"ASAP1"	3606
"ASAP1-IT1"	102
"ASAP1-IT2"	72
"ASAP2"	2345
"ASAP3"	1041
"ASB1"	3276
"ASB10"	0
"ASB11"	1
"ASB12"	0
"ASB13"	1038
